,FPR,TPR
98,0.0376344086022,0.15625
99,0.0376344086022,0.15625
100,0.0376344086022,0.15625
101,0.112903225806,0.265625
102,0.112903225806,0.265625
103,0.112903225806,0.265625
104,0.112903225806,0.265625
105,0.112903225806,0.265625
106,0.112903225806,0.265625
107,0.112903225806,0.28125
108,0.118279569892,0.28125
109,0.123655913978,0.28125
110,0.123655913978,0.28125
111,0.123655913978,0.28125
112,0.123655913978,0.28125
113,0.123655913978,0.296875
114,0.123655913978,0.296875
115,0.123655913978,0.296875
116,0.123655913978,0.296875
117,0.123655913978,0.296875
118,0.123655913978,0.296875
119,0.123655913978,0.3125
120,0.123655913978,0.328125
121,0.123655913978,0.328125
122,0.123655913978,0.328125
123,0.123655913978,0.328125
124,0.123655913978,0.328125
125,0.123655913978,0.328125
126,0.123655913978,0.328125
127,0.123655913978,0.328125
128,0.123655913978,0.328125
129,0.123655913978,0.328125
130,0.123655913978,0.328125
131,0.123655913978,0.328125
132,0.123655913978,0.328125
133,0.123655913978,0.328125
134,0.123655913978,0.328125
135,0.123655913978,0.328125
136,0.123655913978,0.328125
137,0.123655913978,0.328125
138,0.129032258065,0.328125
139,0.129032258065,0.328125
140,0.129032258065,0.328125
141,0.129032258065,0.34375
142,0.129032258065,0.34375
143,0.129032258065,0.34375
144,0.129032258065,0.34375
145,0.129032258065,0.34375
146,0.129032258065,0.34375
147,0.129032258065,0.34375
148,0.129032258065,0.34375
149,0.129032258065,0.34375
150,0.129032258065,0.34375
151,0.129032258065,0.34375
152,0.139784946237,0.34375
153,0.139784946237,0.34375
154,0.139784946237,0.34375
155,0.139784946237,0.34375
156,0.139784946237,0.34375
157,0.139784946237,0.34375
158,0.139784946237,0.34375
159,0.139784946237,0.34375
160,0.139784946237,0.34375
161,0.139784946237,0.34375
162,0.139784946237,0.34375
163,0.139784946237,0.34375
164,0.139784946237,0.34375
165,0.139784946237,0.34375
166,0.139784946237,0.34375
167,0.139784946237,0.34375
168,0.139784946237,0.34375
169,0.145161290323,0.34375
170,0.145161290323,0.34375
171,0.145161290323,0.34375
172,0.145161290323,0.34375
173,0.150537634409,0.34375
174,0.150537634409,0.34375
175,0.150537634409,0.34375
176,0.150537634409,0.34375
177,0.150537634409,0.34375
178,0.150537634409,0.34375
179,0.150537634409,0.34375
180,0.150537634409,0.34375
181,0.150537634409,0.34375
182,0.150537634409,0.34375
183,0.150537634409,0.34375
184,0.150537634409,0.34375
185,0.150537634409,0.34375
186,0.150537634409,0.34375
187,0.150537634409,0.34375
188,0.150537634409,0.34375
189,0.150537634409,0.34375
190,0.150537634409,0.34375
191,0.150537634409,0.34375
192,0.150537634409,0.34375
193,0.155913978495,0.34375
194,0.155913978495,0.34375
195,0.155913978495,0.34375
196,0.155913978495,0.34375
197,0.155913978495,0.34375
198,0.155913978495,0.359375
199,0.155913978495,0.359375
200,0.155913978495,0.359375
201,0.155913978495,0.359375
202,0.155913978495,0.359375
203,0.155913978495,0.359375
204,0.155913978495,0.359375
205,0.155913978495,0.359375
206,0.155913978495,0.359375
207,0.155913978495,0.359375
208,0.155913978495,0.359375
209,0.155913978495,0.359375
210,0.155913978495,0.359375
211,0.155913978495,0.359375
212,0.155913978495,0.359375
213,0.155913978495,0.359375
214,0.155913978495,0.359375
215,0.155913978495,0.359375
216,0.155913978495,0.359375
217,0.155913978495,0.359375
218,0.155913978495,0.359375
219,0.155913978495,0.359375
220,0.155913978495,0.375
221,0.155913978495,0.375
222,0.155913978495,0.375
223,0.155913978495,0.375
224,0.155913978495,0.375
225,0.161290322581,0.375
226,0.161290322581,0.375
227,0.161290322581,0.375
228,0.161290322581,0.375
229,0.161290322581,0.375
230,0.161290322581,0.375
231,0.166666666667,0.375
232,0.166666666667,0.375
233,0.166666666667,0.375
234,0.166666666667,0.375
235,0.166666666667,0.375
236,0.166666666667,0.375
237,0.166666666667,0.375
238,0.166666666667,0.375
239,0.166666666667,0.375
240,0.166666666667,0.390625
241,0.166666666667,0.390625
242,0.172043010753,0.390625
243,0.172043010753,0.390625
244,0.172043010753,0.390625
245,0.172043010753,0.390625
246,0.172043010753,0.390625
247,0.172043010753,0.390625
248,0.172043010753,0.390625
249,0.172043010753,0.390625
250,0.172043010753,0.40625
251,0.172043010753,0.40625
252,0.172043010753,0.40625
253,0.172043010753,0.40625
254,0.172043010753,0.40625
255,0.172043010753,0.40625
256,0.172043010753,0.40625
257,0.172043010753,0.40625
258,0.172043010753,0.40625
259,0.172043010753,0.40625
260,0.172043010753,0.40625
261,0.172043010753,0.40625
262,0.172043010753,0.40625
263,0.172043010753,0.40625
264,0.172043010753,0.40625
265,0.172043010753,0.40625
266,0.172043010753,0.40625
267,0.172043010753,0.40625
268,0.172043010753,0.40625
269,0.172043010753,0.40625
270,0.172043010753,0.40625
271,0.172043010753,0.40625
272,0.172043010753,0.40625
273,0.172043010753,0.40625
274,0.172043010753,0.40625
275,0.172043010753,0.40625
276,0.172043010753,0.40625
277,0.172043010753,0.40625
278,0.172043010753,0.40625
279,0.172043010753,0.40625
280,0.172043010753,0.40625
281,0.172043010753,0.40625
282,0.172043010753,0.40625
283,0.172043010753,0.40625
284,0.172043010753,0.40625
285,0.177419354839,0.40625
286,0.177419354839,0.40625
287,0.177419354839,0.40625
288,0.177419354839,0.40625
289,0.177419354839,0.40625
290,0.177419354839,0.40625
291,0.177419354839,0.40625
292,0.182795698925,0.40625
293,0.182795698925,0.40625
294,0.182795698925,0.40625
295,0.182795698925,0.40625
296,0.182795698925,0.40625
297,0.182795698925,0.40625
298,0.182795698925,0.40625
299,0.182795698925,0.40625
300,0.182795698925,0.40625
301,0.182795698925,0.40625
302,0.182795698925,0.40625
303,0.182795698925,0.40625
304,0.182795698925,0.40625
305,0.182795698925,0.40625
306,0.182795698925,0.40625
307,0.182795698925,0.40625
308,0.182795698925,0.40625
309,0.182795698925,0.40625
310,0.182795698925,0.40625
311,0.182795698925,0.40625
312,0.182795698925,0.40625
313,0.182795698925,0.40625
314,0.182795698925,0.40625
315,0.182795698925,0.40625
316,0.182795698925,0.40625
317,0.182795698925,0.40625
318,0.182795698925,0.40625
319,0.182795698925,0.40625
320,0.182795698925,0.40625
321,0.182795698925,0.40625
322,0.182795698925,0.40625
323,0.182795698925,0.40625
324,0.182795698925,0.40625
325,0.182795698925,0.40625
326,0.182795698925,0.40625
327,0.182795698925,0.40625
328,0.182795698925,0.40625
329,0.182795698925,0.40625
330,0.182795698925,0.40625
331,0.182795698925,0.40625
332,0.182795698925,0.40625
333,0.182795698925,0.40625
334,0.182795698925,0.40625
335,0.182795698925,0.40625
336,0.182795698925,0.40625
337,0.182795698925,0.40625
338,0.182795698925,0.40625
339,0.182795698925,0.40625
340,0.182795698925,0.40625
341,0.182795698925,0.40625
342,0.182795698925,0.40625
343,0.182795698925,0.40625
344,0.182795698925,0.40625
345,0.182795698925,0.40625
346,0.182795698925,0.40625
347,0.182795698925,0.40625
348,0.182795698925,0.40625
349,0.182795698925,0.40625
350,0.182795698925,0.40625
351,0.182795698925,0.40625
352,0.182795698925,0.40625
353,0.182795698925,0.40625
354,0.182795698925,0.40625
355,0.188172043011,0.40625
356,0.188172043011,0.40625
357,0.188172043011,0.40625
358,0.188172043011,0.40625
359,0.188172043011,0.40625
360,0.188172043011,0.40625
361,0.188172043011,0.40625
362,0.188172043011,0.40625
363,0.188172043011,0.40625
364,0.188172043011,0.40625
365,0.188172043011,0.40625
366,0.188172043011,0.40625
367,0.188172043011,0.40625
368,0.188172043011,0.40625
369,0.188172043011,0.40625
370,0.188172043011,0.40625
371,0.188172043011,0.40625
372,0.188172043011,0.40625
373,0.188172043011,0.40625
374,0.188172043011,0.40625
375,0.188172043011,0.40625
376,0.188172043011,0.40625
377,0.188172043011,0.40625
378,0.188172043011,0.40625
379,0.188172043011,0.40625
380,0.188172043011,0.40625
381,0.188172043011,0.40625
382,0.188172043011,0.40625
383,0.188172043011,0.40625
384,0.188172043011,0.40625
385,0.188172043011,0.40625
386,0.188172043011,0.40625
387,0.188172043011,0.40625
388,0.188172043011,0.40625
389,0.188172043011,0.40625
390,0.188172043011,0.40625
391,0.188172043011,0.40625
392,0.188172043011,0.40625
393,0.188172043011,0.40625
394,0.188172043011,0.40625
395,0.188172043011,0.40625
396,0.188172043011,0.40625
397,0.188172043011,0.40625
398,0.188172043011,0.40625
399,0.188172043011,0.40625
400,0.188172043011,0.40625
401,0.188172043011,0.40625
402,0.188172043011,0.40625
403,0.188172043011,0.40625
404,0.188172043011,0.40625
405,0.193548387097,0.40625
406,0.193548387097,0.40625
407,0.193548387097,0.40625
408,0.193548387097,0.40625
409,0.193548387097,0.40625
410,0.193548387097,0.40625
411,0.193548387097,0.40625
412,0.193548387097,0.40625
413,0.193548387097,0.40625
414,0.193548387097,0.40625
415,0.193548387097,0.40625
416,0.193548387097,0.40625
417,0.193548387097,0.40625
418,0.193548387097,0.40625
419,0.193548387097,0.40625
420,0.193548387097,0.40625
421,0.193548387097,0.40625
422,0.193548387097,0.40625
423,0.193548387097,0.40625
424,0.193548387097,0.40625
425,0.193548387097,0.40625
426,0.193548387097,0.40625
427,0.193548387097,0.40625
428,0.193548387097,0.40625
429,0.193548387097,0.40625
430,0.193548387097,0.40625
431,0.193548387097,0.40625
432,0.193548387097,0.40625
433,0.193548387097,0.40625
434,0.193548387097,0.40625
435,0.193548387097,0.40625
436,0.193548387097,0.40625
437,0.193548387097,0.40625
438,0.193548387097,0.40625
439,0.193548387097,0.40625
440,0.193548387097,0.40625
441,0.193548387097,0.40625
442,0.193548387097,0.40625
443,0.198924731183,0.40625
444,0.198924731183,0.40625
445,0.198924731183,0.40625
446,0.198924731183,0.40625
447,0.198924731183,0.40625
448,0.198924731183,0.40625
449,0.198924731183,0.421875
450,0.198924731183,0.4375
451,0.198924731183,0.4375
452,0.198924731183,0.4375
453,0.198924731183,0.4375
454,0.198924731183,0.4375
455,0.198924731183,0.4375
456,0.198924731183,0.4375
457,0.198924731183,0.4375
458,0.198924731183,0.4375
459,0.198924731183,0.4375
460,0.198924731183,0.4375
461,0.198924731183,0.4375
462,0.198924731183,0.4375
463,0.198924731183,0.453125
464,0.198924731183,0.453125
465,0.198924731183,0.453125
466,0.198924731183,0.453125
467,0.198924731183,0.453125
468,0.198924731183,0.453125
469,0.198924731183,0.453125
470,0.198924731183,0.453125
471,0.198924731183,0.453125
472,0.198924731183,0.453125
473,0.198924731183,0.453125
474,0.198924731183,0.453125
475,0.204301075269,0.453125
476,0.204301075269,0.453125
477,0.204301075269,0.453125
478,0.204301075269,0.453125
479,0.204301075269,0.453125
480,0.204301075269,0.453125
481,0.204301075269,0.453125
482,0.204301075269,0.453125
483,0.204301075269,0.453125
484,0.204301075269,0.453125
485,0.204301075269,0.453125
486,0.204301075269,0.453125
487,0.204301075269,0.453125
488,0.204301075269,0.453125
489,0.204301075269,0.453125
490,0.204301075269,0.453125
491,0.204301075269,0.453125
492,0.204301075269,0.453125
493,0.209677419355,0.453125
494,0.209677419355,0.453125
495,0.209677419355,0.453125
496,0.209677419355,0.453125
497,0.209677419355,0.453125
498,0.209677419355,0.453125
499,0.209677419355,0.453125
500,0.209677419355,0.453125
501,0.209677419355,0.453125
502,0.209677419355,0.453125
503,0.209677419355,0.453125
504,0.209677419355,0.453125
505,0.209677419355,0.453125
506,0.209677419355,0.453125
507,0.209677419355,0.453125
508,0.209677419355,0.453125
509,0.209677419355,0.453125
510,0.209677419355,0.453125
511,0.209677419355,0.453125
512,0.209677419355,0.453125
513,0.209677419355,0.453125
514,0.209677419355,0.453125
515,0.209677419355,0.453125
516,0.209677419355,0.453125
517,0.209677419355,0.453125
518,0.209677419355,0.453125
519,0.209677419355,0.453125
520,0.209677419355,0.453125
521,0.209677419355,0.453125
522,0.209677419355,0.453125
523,0.209677419355,0.453125
524,0.209677419355,0.453125
525,0.209677419355,0.46875
526,0.209677419355,0.46875
527,0.209677419355,0.46875
528,0.209677419355,0.46875
529,0.209677419355,0.46875
530,0.209677419355,0.46875
531,0.209677419355,0.484375
532,0.209677419355,0.484375
533,0.209677419355,0.484375
534,0.209677419355,0.484375
535,0.209677419355,0.484375
536,0.209677419355,0.484375
537,0.209677419355,0.484375
538,0.209677419355,0.484375
539,0.209677419355,0.484375
540,0.209677419355,0.484375
541,0.209677419355,0.484375
542,0.215053763441,0.484375
543,0.215053763441,0.484375
544,0.215053763441,0.484375
545,0.215053763441,0.484375
546,0.215053763441,0.484375
547,0.215053763441,0.484375
548,0.215053763441,0.484375
549,0.215053763441,0.484375
550,0.215053763441,0.484375
551,0.215053763441,0.484375
552,0.215053763441,0.484375
553,0.215053763441,0.484375
554,0.215053763441,0.484375
555,0.215053763441,0.484375
556,0.215053763441,0.484375
557,0.215053763441,0.484375
558,0.215053763441,0.484375
559,0.215053763441,0.484375
560,0.215053763441,0.484375
561,0.215053763441,0.484375
562,0.215053763441,0.484375
563,0.215053763441,0.484375
564,0.215053763441,0.484375
565,0.215053763441,0.484375
566,0.215053763441,0.484375
567,0.215053763441,0.484375
568,0.215053763441,0.484375
569,0.215053763441,0.484375
570,0.215053763441,0.484375
571,0.215053763441,0.484375
572,0.215053763441,0.484375
573,0.215053763441,0.484375
574,0.215053763441,0.484375
575,0.215053763441,0.484375
576,0.215053763441,0.484375
577,0.215053763441,0.484375
578,0.215053763441,0.484375
579,0.215053763441,0.484375
580,0.215053763441,0.484375
581,0.215053763441,0.484375
582,0.215053763441,0.484375
583,0.215053763441,0.484375
584,0.215053763441,0.484375
585,0.215053763441,0.484375
586,0.215053763441,0.484375
587,0.215053763441,0.484375
588,0.215053763441,0.484375
589,0.215053763441,0.484375
590,0.215053763441,0.484375
591,0.215053763441,0.484375
592,0.215053763441,0.484375
593,0.215053763441,0.484375
594,0.215053763441,0.484375
595,0.215053763441,0.484375
596,0.215053763441,0.484375
597,0.215053763441,0.484375
598,0.215053763441,0.484375
599,0.215053763441,0.484375
600,0.215053763441,0.484375
601,0.215053763441,0.484375
602,0.215053763441,0.484375
603,0.215053763441,0.484375
604,0.215053763441,0.484375
605,0.215053763441,0.484375
606,0.215053763441,0.484375
607,0.215053763441,0.484375
608,0.215053763441,0.484375
609,0.215053763441,0.484375
610,0.215053763441,0.484375
611,0.215053763441,0.484375
612,0.215053763441,0.484375
613,0.215053763441,0.484375
614,0.215053763441,0.484375
615,0.215053763441,0.484375
616,0.215053763441,0.484375
617,0.215053763441,0.484375
618,0.215053763441,0.484375
619,0.215053763441,0.484375
620,0.215053763441,0.484375
621,0.215053763441,0.484375
622,0.215053763441,0.484375
623,0.215053763441,0.484375
624,0.215053763441,0.484375
625,0.215053763441,0.484375
626,0.215053763441,0.484375
627,0.215053763441,0.484375
628,0.215053763441,0.484375
629,0.215053763441,0.484375
630,0.215053763441,0.484375
631,0.215053763441,0.484375
632,0.220430107527,0.484375
633,0.220430107527,0.484375
634,0.220430107527,0.484375
635,0.220430107527,0.484375
636,0.220430107527,0.484375
637,0.225806451613,0.484375
638,0.225806451613,0.484375
639,0.225806451613,0.484375
640,0.225806451613,0.484375
641,0.225806451613,0.484375
642,0.225806451613,0.484375
643,0.231182795699,0.484375
644,0.231182795699,0.484375
645,0.231182795699,0.484375
646,0.231182795699,0.5
647,0.231182795699,0.5
648,0.231182795699,0.5
649,0.231182795699,0.5
650,0.231182795699,0.5
651,0.231182795699,0.5
652,0.231182795699,0.5
653,0.231182795699,0.5
654,0.231182795699,0.5
655,0.231182795699,0.5
656,0.231182795699,0.5
657,0.231182795699,0.5
658,0.231182795699,0.5
659,0.231182795699,0.5
660,0.231182795699,0.5
661,0.231182795699,0.5
662,0.231182795699,0.5
663,0.231182795699,0.5
664,0.231182795699,0.5
665,0.231182795699,0.5
666,0.231182795699,0.5
667,0.231182795699,0.5
668,0.231182795699,0.5
669,0.231182795699,0.5
670,0.231182795699,0.5
671,0.231182795699,0.5
672,0.231182795699,0.5
673,0.231182795699,0.5
674,0.231182795699,0.5
675,0.231182795699,0.5
676,0.231182795699,0.5
677,0.231182795699,0.5
678,0.231182795699,0.5
679,0.231182795699,0.5
680,0.231182795699,0.5
681,0.231182795699,0.5
682,0.231182795699,0.5
683,0.231182795699,0.5
684,0.231182795699,0.5
685,0.231182795699,0.5
686,0.231182795699,0.5
687,0.231182795699,0.5
688,0.231182795699,0.5
689,0.231182795699,0.5
690,0.231182795699,0.5
691,0.231182795699,0.5
692,0.231182795699,0.5
693,0.231182795699,0.5
694,0.231182795699,0.5
695,0.231182795699,0.5
696,0.231182795699,0.515625
697,0.231182795699,0.515625
698,0.231182795699,0.515625
699,0.231182795699,0.515625
700,0.231182795699,0.515625
701,0.231182795699,0.515625
702,0.231182795699,0.53125
703,0.231182795699,0.53125
704,0.231182795699,0.53125
705,0.231182795699,0.53125
706,0.231182795699,0.53125
707,0.231182795699,0.53125
708,0.231182795699,0.53125
709,0.231182795699,0.53125
710,0.231182795699,0.53125
711,0.231182795699,0.53125
712,0.231182795699,0.53125
713,0.231182795699,0.53125
714,0.231182795699,0.53125
715,0.231182795699,0.53125
716,0.231182795699,0.53125
717,0.231182795699,0.53125
718,0.231182795699,0.53125
719,0.231182795699,0.53125
720,0.231182795699,0.53125
721,0.231182795699,0.53125
722,0.231182795699,0.53125
723,0.231182795699,0.53125
724,0.231182795699,0.53125
725,0.231182795699,0.53125
726,0.231182795699,0.53125
727,0.231182795699,0.53125
728,0.231182795699,0.53125
729,0.231182795699,0.53125
730,0.231182795699,0.53125
731,0.231182795699,0.53125
732,0.231182795699,0.53125
733,0.231182795699,0.53125
734,0.231182795699,0.53125
735,0.231182795699,0.53125
736,0.231182795699,0.53125
737,0.231182795699,0.53125
738,0.231182795699,0.53125
739,0.231182795699,0.53125
740,0.231182795699,0.53125
741,0.231182795699,0.53125
742,0.231182795699,0.53125
743,0.231182795699,0.53125
744,0.231182795699,0.53125
745,0.231182795699,0.53125
746,0.231182795699,0.53125
747,0.231182795699,0.53125
748,0.231182795699,0.53125
749,0.231182795699,0.53125
750,0.231182795699,0.53125
751,0.231182795699,0.53125
752,0.231182795699,0.53125
753,0.231182795699,0.53125
754,0.231182795699,0.53125
755,0.231182795699,0.53125
756,0.231182795699,0.53125
757,0.231182795699,0.53125
758,0.231182795699,0.53125
759,0.231182795699,0.53125
760,0.231182795699,0.53125
761,0.231182795699,0.53125
762,0.231182795699,0.53125
763,0.231182795699,0.53125
764,0.231182795699,0.53125
765,0.231182795699,0.53125
766,0.231182795699,0.53125
767,0.231182795699,0.53125
768,0.231182795699,0.53125
769,0.231182795699,0.53125
770,0.231182795699,0.53125
771,0.231182795699,0.53125
772,0.231182795699,0.53125
773,0.231182795699,0.53125
774,0.231182795699,0.53125
775,0.231182795699,0.53125
776,0.231182795699,0.53125
777,0.231182795699,0.53125
778,0.231182795699,0.53125
779,0.231182795699,0.53125
780,0.231182795699,0.53125
781,0.231182795699,0.53125
782,0.231182795699,0.53125
783,0.231182795699,0.53125
784,0.231182795699,0.53125
785,0.231182795699,0.53125
786,0.231182795699,0.53125
787,0.231182795699,0.53125
788,0.231182795699,0.53125
789,0.231182795699,0.53125
790,0.231182795699,0.53125
791,0.231182795699,0.53125
792,0.231182795699,0.53125
793,0.231182795699,0.53125
794,0.231182795699,0.53125
795,0.231182795699,0.53125
796,0.231182795699,0.53125
797,0.231182795699,0.53125
798,0.231182795699,0.53125
799,0.231182795699,0.53125
800,0.231182795699,0.53125
801,0.231182795699,0.53125
802,0.231182795699,0.53125
803,0.231182795699,0.53125
804,0.231182795699,0.53125
805,0.231182795699,0.53125
806,0.231182795699,0.53125
807,0.231182795699,0.53125
808,0.236559139785,0.53125
809,0.236559139785,0.53125
810,0.236559139785,0.53125
811,0.241935483871,0.53125
812,0.241935483871,0.53125
813,0.241935483871,0.53125
814,0.241935483871,0.53125
815,0.241935483871,0.53125
816,0.241935483871,0.53125
817,0.241935483871,0.53125
818,0.241935483871,0.53125
819,0.241935483871,0.53125
820,0.241935483871,0.53125
821,0.241935483871,0.53125
822,0.241935483871,0.53125
823,0.241935483871,0.53125
824,0.241935483871,0.53125
825,0.241935483871,0.53125
826,0.241935483871,0.53125
827,0.241935483871,0.53125
828,0.241935483871,0.53125
829,0.241935483871,0.53125
830,0.241935483871,0.53125
831,0.241935483871,0.53125
832,0.241935483871,0.53125
833,0.241935483871,0.53125
834,0.241935483871,0.53125
835,0.241935483871,0.53125
836,0.241935483871,0.53125
837,0.241935483871,0.53125
838,0.241935483871,0.53125
839,0.241935483871,0.53125
840,0.241935483871,0.53125
841,0.241935483871,0.53125
842,0.241935483871,0.53125
843,0.241935483871,0.53125
844,0.241935483871,0.53125
845,0.241935483871,0.53125
846,0.241935483871,0.53125
847,0.241935483871,0.53125
848,0.241935483871,0.53125
849,0.241935483871,0.53125
850,0.241935483871,0.53125
851,0.241935483871,0.53125
852,0.241935483871,0.53125
853,0.241935483871,0.53125
854,0.241935483871,0.53125
855,0.241935483871,0.53125
856,0.241935483871,0.53125
857,0.241935483871,0.53125
858,0.241935483871,0.53125
859,0.241935483871,0.53125
860,0.241935483871,0.53125
861,0.241935483871,0.53125
862,0.241935483871,0.53125
863,0.241935483871,0.53125
864,0.241935483871,0.53125
865,0.241935483871,0.53125
866,0.241935483871,0.53125
867,0.241935483871,0.53125
868,0.241935483871,0.546875
869,0.241935483871,0.546875
870,0.241935483871,0.546875
871,0.241935483871,0.546875
872,0.241935483871,0.546875
873,0.241935483871,0.546875
874,0.241935483871,0.546875
875,0.241935483871,0.546875
876,0.241935483871,0.546875
877,0.241935483871,0.546875
878,0.241935483871,0.546875
879,0.241935483871,0.546875
880,0.241935483871,0.546875
881,0.241935483871,0.546875
882,0.241935483871,0.546875
883,0.241935483871,0.546875
884,0.241935483871,0.546875
885,0.241935483871,0.546875
886,0.241935483871,0.546875
887,0.241935483871,0.546875
888,0.241935483871,0.546875
889,0.241935483871,0.546875
890,0.241935483871,0.546875
891,0.241935483871,0.546875
892,0.241935483871,0.546875
893,0.241935483871,0.546875
894,0.241935483871,0.546875
895,0.247311827957,0.546875
896,0.247311827957,0.546875
897,0.247311827957,0.546875
898,0.247311827957,0.546875
899,0.247311827957,0.546875
900,0.247311827957,0.546875
901,0.247311827957,0.546875
902,0.247311827957,0.546875
903,0.247311827957,0.546875
904,0.252688172043,0.546875
905,0.252688172043,0.546875
906,0.252688172043,0.546875
907,0.252688172043,0.546875
908,0.252688172043,0.546875
909,0.252688172043,0.546875
910,0.252688172043,0.546875
911,0.252688172043,0.546875
912,0.252688172043,0.546875
913,0.252688172043,0.546875
914,0.252688172043,0.546875
915,0.252688172043,0.546875
916,0.252688172043,0.546875
917,0.252688172043,0.546875
918,0.252688172043,0.546875
919,0.252688172043,0.546875
920,0.252688172043,0.546875
921,0.252688172043,0.546875
922,0.252688172043,0.546875
923,0.252688172043,0.546875
924,0.252688172043,0.546875
925,0.252688172043,0.546875
926,0.252688172043,0.546875
927,0.252688172043,0.546875
928,0.252688172043,0.546875
929,0.252688172043,0.546875
930,0.252688172043,0.546875
931,0.252688172043,0.546875
932,0.252688172043,0.546875
933,0.252688172043,0.546875
934,0.252688172043,0.546875
935,0.252688172043,0.546875
936,0.252688172043,0.546875
937,0.252688172043,0.546875
938,0.252688172043,0.546875
939,0.252688172043,0.546875
940,0.252688172043,0.546875
941,0.252688172043,0.546875
942,0.252688172043,0.546875
943,0.252688172043,0.546875
944,0.252688172043,0.546875
945,0.252688172043,0.546875
946,0.252688172043,0.546875
947,0.252688172043,0.546875
948,0.252688172043,0.546875
949,0.252688172043,0.546875
950,0.252688172043,0.546875
951,0.252688172043,0.546875
952,0.252688172043,0.546875
953,0.252688172043,0.546875
954,0.252688172043,0.546875
955,0.252688172043,0.546875
956,0.252688172043,0.546875
957,0.252688172043,0.546875
958,0.252688172043,0.546875
959,0.252688172043,0.546875
960,0.252688172043,0.546875
961,0.252688172043,0.546875
962,0.252688172043,0.546875
963,0.252688172043,0.546875
964,0.252688172043,0.546875
965,0.252688172043,0.546875
966,0.252688172043,0.546875
967,0.252688172043,0.546875
968,0.252688172043,0.546875
969,0.252688172043,0.546875
970,0.252688172043,0.546875
971,0.252688172043,0.546875
972,0.252688172043,0.546875
973,0.252688172043,0.546875
974,0.252688172043,0.546875
975,0.252688172043,0.546875
976,0.252688172043,0.546875
977,0.252688172043,0.546875
978,0.252688172043,0.546875
979,0.252688172043,0.546875
980,0.252688172043,0.546875
981,0.252688172043,0.546875
982,0.252688172043,0.546875
983,0.252688172043,0.546875
984,0.252688172043,0.546875
985,0.252688172043,0.546875
986,0.252688172043,0.546875
987,0.252688172043,0.546875
988,0.252688172043,0.546875
989,0.258064516129,0.546875
990,0.258064516129,0.546875
991,0.258064516129,0.546875
992,0.258064516129,0.546875
993,0.258064516129,0.546875
994,0.258064516129,0.546875
995,0.258064516129,0.546875
996,0.258064516129,0.546875
997,0.258064516129,0.546875
998,0.258064516129,0.546875
