CMW0783,0,0.775449102,0.764449963,0.775449102,0.764449963,0.253623964,0.255442057,0.255442057,0.759009038,0.248446238,0.769929891,0.021254821,0.248446238,0.001937716,0.005882353,0.255442057,0.020201209,0.759009038,0.255442057,0.769929891,0.255442057,0.255442057,0.769929891,0.061764706,0.006957335,0.775449102,0.026387597,0.775449102,0.084145619,0.764449963,0.775449102,0.248446238,0.775449102,0.248446238,0.250227215,0.775449102,0.060888622,0.764449963,0.250227215,0.255442057,0.020201209,0.250227215,,,,,,,,,,,,,,,,,,
RKF0164,0,0.000636203,0.008242585,0.022214828,0.062091559,0.062091559,2.08E-05,0.003349855,0.013287649,0.037139646,0.022214828,0.019715,0.032960332,0.037139646,0.004753993,0.015527602,0.062091559,8.46E-05,0.015527602,0.015527602,0.015527602,0.015527602,0.004753993,0.004375447,0.002992093,0.001588306,0.004753993,0.055104413,0.002972897,0,0.015527602,0.007947918,0.004753993,0.006259808,0.001778218,0.000237581,0.00928773,0.011792394,0.000259543,0.002322638,0.001232936,0.008042865,,,,,,,,,,,,,,,,,,
DOL0332,0,0.102234907,0.090448874,0.104545228,0.090448874,0.021840258,0.286892702,0.037446033,0.112254386,0.78978979,0.090448874,0.090448874,0.022904544,0.781014348,0.293375948,0.015092009,0.090448874,0.23811413,0.006829164,0.008666584,0.046986246,0.105081464,0.781014348,0.102463039,0.279743897,0.77233641,0.003661983,0.23811413,0.23811413,0.005152025,0.279743897,0.23811413,0.090448874,0.047432029,0.014460985,0.78978979,0.038488654,0.24078957,0.090448874,0.279743897,0.006983093,0.109773703,,,,,,,,,,,,,,,,,,
RSC0089,0,2.35E-10,3.05E-05,9.59E-08,2.14E-15,1.55E-06,6.47E-08,1.86E-10,8.40E-09,1.53E-12,2.98E-08,6.25E-08,3.82E-21,2.60E-06,1.73E-11,3.62E-09,1.49E-12,1.47E-12,3.18E-08,0,4.74E-09,4.11E-09,2.74E-10,5.30E-12,0,9.45E-14,1.08E-08,1.05E-14,8.63E-12,7.24E-08,1.48E-12,1.49E-08,1.44E-20,6.75E-11,5.35E-09,8.69E-18,2.68E-08,1.04E-11,6.57E-13,2.09E-08,5.73E-11,7.51E-17,,,,,,,,,,,,,,,,,,
CCM0136,0,0.110091743,0.534264983,0.123310325,0.243055556,0.001730379,0.008089619,0.003373819,0.016111521,0.534264983,0.015309808,0.775956284,0.006079689,0,0.110091743,0.000541435,0.004176105,0.393668934,0.775956284,0.775956284,0.030198447,0.003154771,0.243055556,0.110091743,0.243055556,0.066896024,0,0.052631579,0.036421506,3.34E-05,1,0.001187986,0.775956284,0.004316349,0.775956284,0.071038251,0.057811522,0.775956284,0.182786926,0.011280911,0.059688945,0.000155927,,,,,,,,,,,,,,,,,,
NCH0179,0,0.001792759,0.06246906,0.008630717,0.003670169,0.00157462,0.002012887,0.005876783,0.006890281,0.001262673,0.000580477,0.009795822,0.005622215,0.002185653,0.000736487,0.000887751,0.033274696,0.01772406,0.000431027,0.029317039,0.01772406,0.021396595,0.000205476,0.045592093,0.005217831,0.004036789,0.005876783,0.003439375,0.003439375,0.002157502,0.029317039,0.003439375,0.002012887,0.002157502,0.00125819,0.002185653,0.005876783,0.001262673,0.005876783,0.029317039,0.000191028,0.06246906,,,,,,,,,,,,,,,,,,
NBH0256,0,0.009907427,0.001414529,0.000863021,0.0023536,0.012346154,0.05502009,0.05502009,0.022725664,0.004792716,0.05502009,0.003098825,0.006020478,0.029890722,0.013809778,0.004332291,0.008821991,0.004453645,0.00986783,0.00066241,0.00986783,0.013809778,5.43E-05,0.029890722,0.013809778,0.037397834,0.004792716,0.001793852,0.029890722,0.05502009,0.101275917,0.022725664,0.003559636,0.000207272,0.016238709,0.008821991,0.00655225,0.000780112,0.101275917,0.016238709,0.020317092,0.001933841,,,,,,,,,,,,,,,,,,
ORG0339,0,0.077208909,0.431158939,0.320307697,0.126999192,0.431158939,0.067780468,0.055290504,0.063245341,0.170950737,0.807855696,0.431158939,0.013383377,0.249747187,0.029508977,0.249747187,0.249747187,0.170950737,0.067780468,0.077208909,0.133292038,0.029508977,0.126999192,0.807855696,0.431158939,0.320307697,0.00975097,0.431158939,0.077208909,0.249747187,0.05909863,0.170950737,0.249747187,0.807855696,0.133292038,0.013383377,0.055290504,0.041207002,0.063245341,0.104385848,0.002324103,0.009122649,,,,,,,,,,,,,,,,,,
FRR0832,0,0.26056338,0.471311475,0.003449668,0.057566328,0.26056338,0.471311475,0.12568306,0.12568306,0.072289157,1,0.12568306,0.12704918,0.26056338,0.144578313,0.072289157,0.057566328,0,0.26056338,0.078651685,0.12568306,0.028243384,0.12568306,0.471311475,0.015614285,0.12704918,0.084337349,0.072289157,0.078651685,0.471311475,0.471311475,0.26056338,0.084337349,0.007531569,0.144578313,0.084337349,0.057566328,0.471311475,0.12568306,0.26056338,0.12568306,0.084337349,,,,,,,,,,,,,,,,,,
MSD0939,0,0.006178627,0.019768259,0.063247718,0.007252125,0.001986491,0.004066844,0.002572791,0.014151442,0.011463527,0.00345425,0.011463527,0.045276948,0.071569851,0.000292555,0.010130549,0.113131379,0.063247718,0.019768259,0.005207484,0.000334655,0.010130549,0.00345425,0.008231537,0.045276948,0.003166333,0.045276948,0.011463527,0.040012151,0.000710629,0.011051729,0.003553243,0.040012151,0.016013489,0.113131379,0.006178627,0.018120543,0.001841776,0.018120543,0.007274375,0.035359543,0.011051729,,,,,,,,,,,,,,,,,,
OQH0183,0,0.708448636,0.046779592,0.012233919,0.304847081,0.312879227,0.780120482,0.056784051,0.035033174,0.643361482,0.087353727,0.120980835,0.120980835,0.708448636,0.780120482,0.163251442,0.304847081,0.031307272,0.643361482,0.029265299,0.015074856,0.008927112,0.007001635,0.344532378,0.031307272,0.00589079,0.417769438,0.225913192,0.248768223,0.008927112,0.304847081,0.780120482,0.417769438,0.009696937,0.025894347,0.643361482,0.248768223,0.417769438,0.015074856,0.276839928,0.120980835,0.038577386,,,,,,,,,,,,,,,,,,
BSH0445,0,0.007016157,0.063613157,0.035928381,0.001591315,0.000353412,0.014127725,0.012724644,0.001443805,0.027772061,0.001961595,0.011460909,0.020292163,0.011460909,0.00691279,0.000460564,0.020292163,0.001068864,0.003128183,0.011460909,0.022529676,0.011460909,0.020292163,0.002064863,0.063613157,0.007789792,0.070627451,0.007979266,0.027772061,0.002718241,0.020292163,0.010920504,0.039890018,0.004988556,0.007016157,0.035928381,0.010920504,0.003063095,0.000686719,0.003655952,0.003655952,0.001068864,,,,,,,,,,,,,,,,,,
KSP0357,0,0.002701007,0.006776879,2.82E-05,2.00E-05,2.50E-08,3.80E-05,0.007980245,2.40E-05,8.87E-05,7.64E-05,0,1.17E-05,0.000707351,0.011294799,2.17E-07,0.009945765,0.00441983,0.004677793,0.075755382,1.77E-05,1.15E-05,1.95E-07,0.029942588,1.39E-09,0.005479023,0.005664814,0.004282204,0.009082963,0.012023709,0.00087982,5.65E-06,0.000152496,0.015819774,0.011294799,0.001764535,0.051210638,4.81E-05,0.002268847,0.025420157,0.000441888,,,,,,,,,,,,,,,,,,,
NGO0690,0,0.06334116,0.001546344,0.001504301,0.013122076,0.011956816,0.001504301,0.001410005,0.004335605,0.001361614,0.00065914,0.00171248,0.000543659,0.010440614,0.000104799,0.018306147,0.085490822,0.029888538,0.001190899,0.015001854,0.006637906,7.86E-05,0.00510097,0.007221817,0.003425695,0.002807351,0,1.36E-08,0.000131014,0.001984786,0.000772639,0.028027112,1.94E-06,0.015559437,0.002189698,0.002189698,0.010162779,0.027068882,0.014067354,6.71E-05,8.99E-05,0.000500285,,,,,,,,,,,,,,,,,,
VCC0396,0,1.10E-08,8.66E-11,2.59E-06,1.23E-06,3.86E-11,3.09E-08,1.05E-05,1.12E-05,2.06E-08,2.96E-06,2.60E-08,0.000753577,3.66E-07,1.33E-14,0,4.73E-06,3.62E-05,1.20E-09,1.19E-06,1.71E-07,0.000294772,2.90E-10,4.59E-07,3.33E-08,2.01E-06,3.70E-10,2.77E-07,1.76E-09,2.39E-05,8.50E-09,4.33E-07,3.55E-07,0.006933441,6.60E-13,2.96E-07,2.40E-11,4.07E-07,0.000156642,3.14E-10,4.41E-13,8.74E-12,,,,,,,,,,,,,,,,,,
WDD0366,1,1.58E-06,3.07E-06,0.001655557,0.000359063,0.000294719,0,1.39E-08,8.45E-10,0.024034814,0.013678578,1.08E-10,0.002591407,3.37E-05,1.16E-08,5.77E-08,0.000699516,2.63E-06,4.20E-12,0.008069476,0.005357484,6.69E-10,0.024034814,0,0.001809936,0,2.09E-06,0,0.002738899,0,1.94E-05,0,0.000904445,0.00109507,3.04E-05,0.000674128,2.33E-05,1.75E-06,0.007780511,1.26E-05,0.002833562,0.000113283,,,,,,,,,,,,,,,,,,
KPP0452,0,0.039637024,0.719008264,0.719008264,0.289655172,0.289655172,0.289655172,0.099173554,0.719008264,0.719008264,0.289655172,0.719008264,0.099173554,0.719008264,0.039637024,0.719008264,0.2,0.173877816,0.289655172,0.289655172,0.173877816,0.173877816,0.719008264,0.289655172,0.289655172,0.289655172,0.039637024,0.719008264,0.289655172,0.719008264,0.719008264,0.058064516,0.289655172,0.719008264,0.058064516,0.719008264,0.719008264,0.289655172,0.289655172,0.719008264,0.719008264,0.289655172,,,,,,,,,,,,,,,,,,
RTO0313,0,0.009081588,6.01E-06,0.004756199,0.001020946,0,0.001597605,0.000243229,0.00017007,0.001129238,1.01E-06,5.05E-05,2.69E-06,4.48E-08,0.001035519,0.000366255,0.003398961,1.09E-06,0.000891787,0.000278115,4.81E-06,3.65E-05,6.78E-08,0.003161095,3.38E-05,1.76E-05,0.012549103,2.97E-06,4.02E-05,0.000713864,0.000623863,0.00032718,0.00169325,2.24E-05,0.000170925,4.62E-08,0.002691216,9.37E-05,0.000163861,0.000249028,1.48E-07,0.012549103,,,,,,,,,,,,,,,,,,
ABM0845,0,0.051724138,0.072992701,0.637931034,0.004976775,0.637931034,0.072992701,0.637931034,0.021184663,0.293515358,0.028788301,0.016614077,0.085906934,0.030532253,0.637931034,0.023220117,0.025865338,0.012245101,0.05260012,0.121786834,0.055962216,0.056216145,0.121786834,0.129707113,0.055962216,0.121786834,0.072992701,0.016614077,0.01698968,0.293515358,1,0.637931034,0.121786834,0.092050209,0.637931034,0.053431443,0.121786834,0.129707113,0.370293302,0.121786834,0.085906934,0.051724138,,,,,,,,,,,,,,,,,,
VIA0063,0,1.05E-20,1.40E-16,2.59E-15,3.66E-12,1.67E-12,1.94E-12,3.42E-11,1.35E-22,2.25E-12,8.73E-12,9.75E-13,4.26E-23,6.61E-16,2.35E-17,2.08E-13,1.24E-17,2.72E-17,2.43E-17,1.22E-14,6.62E-15,7.48E-11,6.80E-10,2.27E-13,2.57E-11,0,1.38E-12,4.73E-11,8.73E-12,1.87E-10,2.02E-15,8.66E-12,4.70E-23,1.72E-10,4.90E-11,3.60E-19,6.59E-20,3.46E-12,1.12E-16,2.91E-16,7.41E-21,5.69E-15,,,,,,,,,,,,,,,,,,
