LRR0148,0
ARB0834,0
KPC0073,1
CLB0774,0
VEB0935,0
MCT0720,0
JDF0593,0
CJG0470,0
RGG0064,1
BXJ0010,0
WBC0315,0
CGB0637,0
CAN0842,0
HTH0007,0
BJM0111,0
MAW0166,0
PPF0435,1
SEJ0677,0
ACV0812,0
KWE0082,0
ECL0930,0
RHP0484,0
BAM0636,0
DDM0579,0
UIR0043,0
JCR0172,0
ATE0869,0
IBS0836,0
DTT0076,0
PRM0740,0
FGW0853,0
JSH0330,0
FSB0399,0
